id,title,url,company,location,easy_apply,age,query,search_location,viewed,applied,date_applied,merged_doc_id__jobs_to_cover_letters,merged_doc_url__jobs_to_cover_letters,link_to_merged_doc__jobs_to_cover_letters,document_merge_status__jobs_to_cover_letters,skip,recruiter
p_5db34ef420b56c5d,Sr Backend Engineer,/rc/clk?jk=5db34ef420b56c5d&fccid=389cf22d1d00322c,The Hackerati,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_02ea3316e0e3413e,Web Developer,/rc/clk?jk=02ea3316e0e3413e&fccid=198e7b36e7f0396e,Insight Global,"New York, NY 10012 (Little Italy area)",FALSE,6 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_7ac48534bcb465c6,Full Stack Engineer,/rc/clk?jk=7ac48534bcb465c6&fccid=f79313daeb1ff73d,Contract Staffing Recruiters,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_ecffeb5f6f5f7199,RoR Engineer,/rc/clk?jk=ecffeb5f6f5f7199&fccid=ea0afd5c2a813ac2,Elevate Recruiting Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d8946a84eb321755,Title: IT Academic Applications Manager,/rc/clk?jk=d8946a84eb321755&fccid=4bfa5eb94c64fddf,"Hunter College, CUNY","New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_f5a72c6aedf4a732,"Solutions Architect-Professional Services (PaaS, DevOps, Enterprise App)",/rc/clk?jk=f5a72c6aedf4a732&fccid=8e0224999c555006,Pivotal,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_a5f4fdac43cd2cdc,Engineering Manager,/rc/clk?jk=a5f4fdac43cd2cdc&fccid=dc55ba6e7c37067b,Blue Apron,"New York, NY 10013 (Tribeca area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5d1323e992f915f3,VP of Engineering,/rc/clk?jk=5d1323e992f915f3&fccid=96ab42541f5daa8b,Leonis,"New York, NY",TRUE,10 days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_62c53d184bdef0e2,PHP Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eobVtoXfYYqICKIOP9QB9ByABEtm7LtAm2ue7bkYTSetkI7BbxTEHDG14Su7SW7bV4bLUphuf8lcCjcPKYtX6_oHpwrStY19rSx-gLXevGYeEH171p5LujvucRPjcozkJbpBEnDdLE1_Xp-tSvjSdacE-Lwqz85l0IZw3w4hruMHLfWJHFh2b5lDNnTgSztnfNuUwlZfYI6AB91UJNYMRTArWnLDbRuiWPzfJ3qX-NRRx2Z5EzFze2YNQNe1uD43EFWou4DVXA0zUGZB-bOXgh_g3xG1L1g2oial9SNuSiy1cM9XBnr3n4XxIU-JWQreMnN0FBfZBgpIl_J71RsSci7yu4dF-Bvl7H7jOISWE2P-qfzlOLZ5Q-_GTs-LbE3naBWP8yjec7L1EDotu0ZvJ1ISCgUNclesQAeExs2WxL_IIXIDnQ4dNLOw3wCSn_FeLQr1O3UdUi6wUepjQKarA9id0VA4uo1kelJNPCF9jlRkht3E8wDGEWclwlEihqVXRIHzUIEMFroeLViWvrT433RpgBUqVPhtbKI_wVb8k8XW1ivvO70D8RfHP7TfFD0N5GOPXdqRz_gL4N86bpHDOZBZk6_3qIzI_A==&p=3&sk=&fvj=0,CyberCoders,"New York, NY",FALSE,3 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_191e6f39c103ca84,Ruby on Rails- Front End,/rc/clk?jk=191e6f39c103ca84&fccid=ea0afd5c2a813ac2,Elevate Recruiting Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_2edec512704a0201,Full Stack Engineer,/rc/clk?jk=2edec512704a0201&fccid=0713d0f87189170a,Payette Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_14f5ccdf4f0718a4,Cloud Technical Account Manager,/rc/clk?jk=14f5ccdf4f0718a4&fccid=fe2d21eef233e94a,"Amazon Web Services, Inc.","New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_681fd715fa141b6b,Senior Web Developer,/rc/clk?jk=681fd715fa141b6b&fccid=ccd796b1d2d3e16b,Smith & Keller,"Brooklyn, NY",FALSE,12 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_851e116659756250,Senior Engineer I (Front-end),/rc/clk?jk=851e116659756250&fccid=3ebe1c5006305f23,Chloe + Isabel,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_421add5293af7558,Senior Web Developer - Content Services,/rc/clk?jk=421add5293af7558&fccid=f770da67b3b51c62,Bloomberg,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_e137f09739ac59b9,Lead Software Engineer- Venues,/rc/clk?jk=e137f09739ac59b9&fccid=552df64630222882,XO Group,"New York, NY 10007 (Financial District area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d890b85af4b46b9c,Enterprise Architect,/rc/clk?jk=d890b85af4b46b9c&fccid=d1153069427db18d,PROLIM Corporation,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_2d9bf828e5d6a124,Rapid Application Developer (our platform),/rc/clk?jk=2d9bf828e5d6a124&fccid=fa594a6d77c947b8,Lifion by ADP,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_dac3e713d2b599ee,Computer Systems Manager,/rc/clk?jk=dac3e713d2b599ee&fccid=5b0288fa591ac208,DEPARTMENT OF TRANSPORTATION,"Manhattan, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_d0894893c7d7499f,Software Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eobVtoXfYYqICKIOP9QB9Bw_JXW0clYcIssFu_86yn61nUT6dHMV1oEXGJMf3hPj1zUny_hMCnDQN7bTJddf-jhETf8ZNiotQFgn8vkLkLxjQzLl3JB_eqUZlZ0s04nDiis7YQsHp826ec81wNFkr2H4_d9pt7V_rRHmE18IUCVS9Yp2wCbmIjcYYxSRyUQvH4TQfAUTN7kdOA7PSNuaNfM59ZdlOA77uhSGBQt_aUYdCNxtcPwc8vI3IT15GlHxpcXc4gRCF_p7ODi5TO54-rQoCH9zur2sZVie3y1KfImWdjwOEjK9YcWVrUO_VCEDTDw3AgzodPrCvJqpepSkGS72dZ7fiQwAOR1N44sLVkZP5x1S-0cDJ3E-NDjIvLQMicr7zxo7fXjtGpp_-dM3P67kQHo0Rl2tbgCr2oCrsbF9WPUFcgh1zfLHTVPa8JCdUDri7m4L7VBfCAhr5jCu7AOnumutF_q-LbdZcq8e7yDFrki9pkBjtjRQOSIISC4dWjLYsgpjNVW9a7u3GtpEAcwtOOqzuK9rLKlZi1UMVLZ-fFnFnsB--E-vCSwSDIEVZbe3asf0Owss-NZMjF3sz1VgmMOrfLmMkw==&p=3&sk=&fvj=0,CyberCoders,"New York, NY",FALSE,17 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_a0416e3ab3f2d41b,Senior Product Operations Associate,/rc/clk?jk=a0416e3ab3f2d41b&fccid=f03246b1c862e783,Craft Coffee,"Brooklyn, NY 11249 (Chelsea area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_3b3f21e5ab225e44,Ember JavaScript Developer,/rc/clk?jk=3b3f21e5ab225e44&fccid=1d60172167b02068,Execu | Search,"New York, NY",FALSE,14 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_190090c0ed846f8c,Lead Software Engineer,/rc/clk?jk=190090c0ed846f8c&fccid=d2a16a84d6ae7fe3,Betterment,"New York, NY 10013 (Tribeca area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_b9d8da5d92a84cbb,VP of Engineering,/rc/clk?jk=b9d8da5d92a84cbb&fccid=db89142d79608c3c,Criterion 360,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_60c0ad842b6bf81c,"Analyst, Global Product Management - Supply Chain Finance",/rc/clk?jk=60c0ad842b6bf81c&fccid=f057e04c37cca134,American Express,"New York, NY",FALSE,8 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_7b2a202c6fa68e19,MySQL DBA,/cmp/Dynamic/jobs/MySQL-Database-Administrator-7b2a202c6fa68e19?r=1&fccid=e724ff253c086a32,Workforce Solutions,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_b12677d3c76ef847,CTO - Hands On,/rc/clk?jk=b12677d3c76ef847&fccid=29180d67b5181f8d,TEEMA Solutions Group,"Manhattan, NY",FALSE,28 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_572cff20d8e649ff,Software Engineer - Telemetry,/rc/clk?jk=572cff20d8e649ff&fccid=6fc23e297b6d5e85,Genesis10,"New York, NY 10022 (Midtown area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_394fafbbef22d2c8,Lead Ruby Engineer,/rc/clk?jk=394fafbbef22d2c8&fccid=228176aeeb8b1b5f,Equation Staffing,"New York, NY 10001 (Chelsea area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_a1a5d2bac7c41b27,"VP, Engineering (new insurance startup)",/cmp/Regard/jobs/VP-a1a5d2bac7c41b27?r=1&fccid=f1a5a14cbd0d419a,Regard,"New York, NY 10028 (Upper East Side area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_f4468898d8f89795,Senior Software Engineer (Web),/rc/clk?jk=f4468898d8f89795&fccid=04452fd4fd78dffd,Namely,"Manhattan, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_cda2d8ef034bc9f1,Senior Back End Engineer (Python/Django),/rc/clk?jk=cda2d8ef034bc9f1&fccid=8f7b3fbe69f1b7c0,SinglePlatform,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_a03fd925e933206d,Software Engineering Manager,/rc/clk?jk=a03fd925e933206d&fccid=ac747cfaa2c85912,Movable Ink,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_32ed49180427c9c0,"Director, Rails Software Development",/rc/clk?jk=32ed49180427c9c0&fccid=8610f65cbbf33bef,CPXi,"New York, NY",FALSE,13 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_616d65f819ad1579,Visual Developer/Technical Analyst,/rc/clk?jk=616d65f819ad1579&fccid=6fc23e297b6d5e85,Genesis10,"New York, NY 10011 (Chelsea area)",FALSE,26 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_b46450777cfa6c4d,Python/Ruby Developer,/rc/clk?jk=b46450777cfa6c4d&fccid=06b962720dc44ee3,ForeThink Technology,"Livingston, NJ 07039",FALSE,6 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_e796048478c55c11,Server Developer,/rc/clk?jk=e796048478c55c11&fccid=ea0afd5c2a813ac2,Elevate Recruiting Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_dd58eca33666e6e9,Solutions Engineer - Enterprise,/rc/clk?jk=dd58eca33666e6e9&fccid=f7029f63fe5c906e,Verizon Digital Media Services,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_c05d32e19e8a8cc0,QA Engineer,/rc/clk?jk=c05d32e19e8a8cc0&fccid=ea0afd5c2a813ac2,Elevate Recruiting Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_0573e8a9d904c644,Sr. Site Reliability Engineer,/rc/clk?jk=0573e8a9d904c644&fccid=28912ef34bc6ef48,Access Staffing,"New York, NY 10017 (Midtown area)",FALSE,22 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
pj_6e6582b16a60a6df,Software Development Engineer- Relocation Opportunity,/pagead/clk?mo=r&ad=-6NYlbfkN0D9Z_NigMRFBqnj4_9rPbMnaYMSgnKsRu0gcL5XJCnD3fAN5Vir87aLjFGm6jVWhz8z53CpZAdm9wwWZuMzkFJS2Fff0ZnTA41p9MXzGRZJ371gzImvm6_oWXBgaMI_3UTqZvVpiL84utsKAzKQIncVPBTawU-6VHJlQVEXyqE0YWrEwCulvVeYT8fnJEklNs4V48yN7Yt_pWViwnsFIlmeCp3migy-eiSpMxUOhpUu6oPcDXT0C-94c7npUjWlJfG2i1UJNF4ekGXZiD9XgkClr7nnJ_9J_1_X9wGVUKR4eu91HvNDJwNOG14LlDuMJ_QKf56lfL6Kd1OP8vcYf23ZXx_wlG5Cr8vfOuLgtydzUPMzlwmW9r57yfsvjrfXjVxFZ37DvNh2QJP7tqhzE6E8HYzBlcUvRo_jaBbcuMdyunBS0lqt1O9-28giyLJQCgHW1xZoHtHP_Alzrb-tO7gKxM3zUlZ64a1JtzvBe_mEDoUHMNgupS-YHdQ-REvOgqAJsyWsLbORb3EWMAdxea5OjF-uSg50oRzlfTHyD6uvLlMfUsAV4oVMXI51VLka_E2LSoLcnDaR18x6nCbFDtX-RJMNYe54LzaL-YjSxfy89oFStPigzHFLGH86qnx6ZQEf0zqCE1cGOI1HEnAjNdxNr6GlmFHMpZXAUOMcOUeSeEskoUFxcKveZ3kzkmv8g4985NdS6_bbLP45PZBjIn2iWuBNzLC0EjY-Rp6RDCO670XuFYMsl_DYzUZniM5RlRHtJWNw8BUIJDQ8jes-or6uyPT1v5KGbJXXyiHUj745s506KKBXx1wwOnAV-SFWsXfp_GSGBMrNUVrAifJBZl3JGz5__qvCDAsnZdsFp-QSiNZgsHrptvMEIe0IizraJZr52bq9t7Cv8fWaHFWjOu84i0WQarzIrtk=&p=3&sk=&fvj=0,"A2Z Development Center, Inc.",United States,FALSE,11 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_2c5457d7238b1b82,Enterprise Application Developer (Lifion Development),/rc/clk?jk=2c5457d7238b1b82&fccid=fa594a6d77c947b8,Lifion by ADP,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_e8d9f81142177c41,Full Stack Ruby Developer,/rc/clk?jk=e8d9f81142177c41&fccid=2ddbfe1139956efc,Onward Search,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_fe9d9a38227fea21,Application Architect,/rc/clk?jk=fe9d9a38227fea21&fccid=cbeb390c31b2a838,Apex Systems Inc,"New York, NY 10004 (Financial District area)",TRUE,18 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_ed2b85c2114d6ab4,Front-end Engineer,/rc/clk?jk=ed2b85c2114d6ab4&fccid=0713d0f87189170a,Payette Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_392c5ab1b1f793cf,Senior Data Visualization Engineer,/rc/clk?jk=392c5ab1b1f793cf&fccid=42eb4b40b1c2ae00,MLB Advanced Media,"New York, NY 10011 (Chelsea area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_14c5b7e57f7a506f,Sr. Engineer,/rc/clk?jk=14c5b7e57f7a506f&fccid=cbeb390c31b2a838,Apex Systems Inc,"New York, NY 10004 (Financial District area)",TRUE,12 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_4ab195fe1bee2c8c,Full Stack Lead,/rc/clk?jk=4ab195fe1bee2c8c&fccid=4a2d2fbadf14d480,Jobspring Partners,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_1d0d3990ab8795b8,McKinsey Digital Labs - Senior Data Engineer,/rc/clk?jk=1d0d3990ab8795b8&fccid=6576e7250aa78c3c,McKinsey & Company,"New York, NY 10022 (Midtown area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_8a217b8486342ac5,Lead Software Engineer,/rc/clk?jk=8a217b8486342ac5&fccid=4ee24d3aeb0a0250,YCharts,"New York, NY 10001 (Chelsea area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_a8d6f027d100d6e8,Solutions Consultant - East Coast,/rc/clk?jk=a8d6f027d100d6e8&fccid=1e578d14800a46c5,Apcera,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_93dc32b544d4bf10,"Manager/Senior Manager, Supply Chain Finance, Global Product Management",/rc/clk?jk=93dc32b544d4bf10&fccid=f057e04c37cca134,American Express,"New York, NY",FALSE,19 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_b46911aac39661a5,Vice President of Engineering,/rc/clk?jk=b46911aac39661a5&fccid=4ee24d3aeb0a0250,YCharts,"New York, NY 10001 (Chelsea area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_420a8af46f174648,Special Collections Operations and Systems Coordinator,/rc/clk?jk=420a8af46f174648&fccid=ec3edbdb9b5c3b64,The New York Public Library,"Long Island City, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_34a6a86a74eeea33,Senior Software Engineer,/cmp/RCS-Capital/jobs/Senior-Software-Engineer-34a6a86a74eeea33?r=1&fccid=612b8b72c67fe162,SimpleReach,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_b9261267dba0681c,Digital Product Designer,/rc/clk?jk=b9261267dba0681c&fccid=15877e606964e825,"Wink, Inc.","New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_afc6a5dbecdca263,Security Engineer,/rc/clk?jk=afc6a5dbecdca263&fccid=9fb71480982da9a0,Greenhouse,"New York, NY 10013 (Tribeca area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_67cdc8ccd2d5d8ef,Solution Architect/Engineer,/rc/clk?jk=67cdc8ccd2d5d8ef&fccid=1f9de55156773e72,The Spencer Thomas Group,"Jersey City, NJ",FALSE,19 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_de0db6f781dadf99,Full Stack Java Developer,/rc/clk?jk=de0db6f781dadf99&fccid=ccd796b1d2d3e16b,Smith & Keller,"Manhattan, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5c5aab19475d27cb,Lead UI Engineer,/rc/clk?jk=5c5aab19475d27cb&fccid=994a16442d5df26d,Princeton Consulting,"New York, NY 10018 (Clinton area)",FALSE,11 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_58cde0945ce35105,Lead Software Developer – RoR,/rc/clk?jk=58cde0945ce35105&fccid=ccd796b1d2d3e16b,Smith & Keller,"Manhattan, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_4da7f929796546ef,Lead Ruby Engineer,/rc/clk?jk=4da7f929796546ef&fccid=ccd796b1d2d3e16b,Smith & Keller,"Manhattan, NY",FALSE,27 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_dda9445266b871d1,Junior C++ Engineer - Quant Fixed Income Hedge Fund,/rc/clk?jk=dda9445266b871d1&fccid=994a16442d5df26d,Princeton Consulting,"New York, NY 10018 (Clinton area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d0a035b9be2e9e19,"Director, Supply Chain Finance, Global Product Management",/rc/clk?jk=d0a035b9be2e9e19&fccid=f057e04c37cca134,American Express,"New York, NY",FALSE,19 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_7455553ab187085d,Back End Developer,/rc/clk?jk=7455553ab187085d&fccid=11e6cfde7688616f,Bedrocket,"New York, NY 10012 (Little Italy area)",FALSE,19 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_96262df6396bf97f,Sr. Front End Developer,/rc/clk?jk=96262df6396bf97f&fccid=2c1cabc336d11d78,Marcum Search LLC,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_55f3bb6078aba3b0,Lead Ruby Developer,/rc/clk?jk=55f3bb6078aba3b0&fccid=ccd796b1d2d3e16b,Smith & Keller,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_2713a9159f79bed9,Senior Ruby Engineer/ Team Lead,/rc/clk?jk=2713a9159f79bed9&fccid=a6920e0a635e5c4e,Workbridge Associates,"New York, NY",FALSE,20 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_59986fdba78ded1b,Ruby on Rails Developer / Learn React,/rc/clk?jk=59986fdba78ded1b&fccid=0a4146cb07c08af8,Resource Technology Partners,"Springfield, NJ",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_128c3400bdb52031,Engineering Manager,/rc/clk?jk=128c3400bdb52031&fccid=a4cd0efa7775ecd2,General Assembly,"New York, NY 10010 (Gramercy area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_777d0ef91596bea4,Ruby on Rails Expert,/cmp/ASCII/jobs/Ruby-Rail-Expert-777d0ef91596bea4?r=1&fccid=22d1a8458a7d74f4,ASCII,"Jersey City, NJ",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_02fdef592fcc0ba9,Front End Senior Software Engineer,/rc/clk?jk=02fdef592fcc0ba9&fccid=adea62ae96d0c2c1,Consumer Reports,"Yonkers, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_057479d48250d862,Cloud Design Architect,/rc/clk?jk=057479d48250d862&fccid=ccd796b1d2d3e16b,Smith & Keller,"Manhattan, NY",FALSE,24 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_1bfa76d9dc42cb50,Android Developer at Energetic Digital Agency in Brooklyn,/rc/clk?jk=1bfa76d9dc42cb50&fccid=4a2d2fbadf14d480,Jobspring Partners,"New York, NY",FALSE,20 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_469017ad462a0c7b,Sr Frontend Engineer,/rc/clk?jk=469017ad462a0c7b&fccid=389cf22d1d00322c,The Hackerati,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_2383193d23946484,Node.js BackEnd Engineer,/rc/clk?jk=2383193d23946484&fccid=f01c2f55ec3054bf,Robert Walters,"New York, NY",FALSE,4 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5267bf108010ca58,Technical Instructor,/rc/clk?jk=5267bf108010ca58&fccid=a9397704b7a87c93,Per Scholas Inc,"Bronx, NY 10454 (Mott Haven area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_ff9e466ee70486e0,Mobile Engineer,/rc/clk?jk=ff9e466ee70486e0&fccid=ea0afd5c2a813ac2,Elevate Recruiting Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5e0a492daebd653a,Front-End Software Developer,/rc/clk?jk=5e0a492daebd653a&fccid=11e6cfde7688616f,Bedrocket,"New York, NY 10012 (Little Italy area)",FALSE,19 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_c576d3d16e7042d0,Backend Developer,/cmp/ZigZig/jobs/Backend-Developer-c576d3d16e7042d0?r=1&fccid=b36d8200ffaadb96,ZigZig,"Maplewood, NJ",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_617a6bc3a6093eac,JavaScript Contract,/rc/clk?jk=617a6bc3a6093eac&fccid=a6920e0a635e5c4e,Workbridge Associates,"New York, NY",FALSE,18 days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_058b1681e1e59b94,Web Architect,/pagead/clk?mo=r&ad=-6NYlbfkN0AKrwUNJLpV3-EAlGWlql7JrP_P3Bl7SWTDPQ67ni7DdyxGhfZJjiONQvrPC-Y1X9i2c8BgFs0MeDHvkWFMRy3kzC5j-YHpJ9_XUeFqloajBDd3JUyLbhwD9j3-O0RKINZPrhfhkdTGyxCYCwt4PlTfci6YewcOFT2ZXsh5vWI8Tr5cdMs3fIJK1bQlqns11Z4CJeGLYH9JLg3zfJ0u5C1__dv9QBprQvPfzJ5IuKUi9zc85JjGP-3MvCfSMSIcRRuPGc8paKJBRHNXGNrvUlIz6-qCLguRhP4-iNE_EmXJS43-Vf-VGM1Pw1gq4sdxgrxZmnG5scSfGxB3Q_BSAY6IR-CazH2PE8E9tb_btN-pjKHL5x888YOSDgIR4N2wIWcWzJieiM6pFvp1EG4irzENMlVqXfFbooIKvFoiWdAKoUp7S8c6YL26l1vqwOvdceGfrhKi07z8ImVQ9-qU54Qq3dATIaVSTq2w57sTAY2haDUKKPKSxR7DRGNmY7SLs7XE6UlNlW8alerOnKa4NSvuP7R7Oum-082_zn4CTdl7ir_ETM2rgIZn8ObmsPZ7K195-6O5QB-J7CeWxUOYlDZfCix-XX0eoInwWY0lFcF5KmDke7fxsPN8RlOWZ9X3rc9fhWTSZPcAgSbl9hVx0XMTcGiWbzLBMewwVsdGFo1Rcl8xcJQd3UBHHHMUSd6u5w_s6C131LBuNPq2O_LkXHsXlRY6gx-i-jYlMGwiAilqppeY3Ans4lYk1CgUV_-3xj6pRB-6mBnaNjzl554xDHXY1Xnnofjf9Lz6a1vKUSc9Lulof1m5l34-fPKrIDgsvcLxm9y4sxEnrA==&p=3&sk=&fvj=0,Michael Page US,"Greenwich, CT",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_de5be48826fb4cf8,CTO / Tech Co-Founder/ Full Stack Engineer / BI / Needed For TechStars NYC 2016 - $60K - $150K - 1% - 10% Equity,/rc/clk?jk=de5be48826fb4cf8&fccid=9920a2df34f00bae,PhillyTech.Co,"New York, NY",FALSE,8 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d5074bbf9e159d26,Ruby on Rails Developer – Healthcare Company,/rc/clk?jk=d5074bbf9e159d26&fccid=0a4146cb07c08af8,Resource Technology Partners,"Springfield, NJ",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d6587598a5bb2763,Development Manager,/rc/clk?jk=d6587598a5bb2763&fccid=ea0afd5c2a813ac2,Elevate Recruiting Group,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_9db71d7d72d0599b,Technical Business Analyst (building client applications),/rc/clk?jk=9db71d7d72d0599b&fccid=fa594a6d77c947b8,Lifion by ADP,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5cfd504d04dd336e,Senior Web Developer,/rc/clk?jk=5cfd504d04dd336e&fccid=e25fec35211316fe,Dom and Tom,"New York, NY 10006 (Financial District area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_689c37939fdb6129,iOS Mobile Software Engineer,/rc/clk?jk=689c37939fdb6129&fccid=1ba67f2ad56341f7,"MarkQuette, Inc.","New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_beb8fe7e48c90630,Full Stack Web Developer,/cmp/Personal-Finance-Company/jobs/Full-Stack-Web-Developer-beb8fe7e48c90630?r=1&fccid=1455273bfb035578,Personal Finance Company,"Maplewood, NJ",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5e4c36ccf6305e7c,Senior Front End Engineer,/rc/clk?jk=5e4c36ccf6305e7c&fccid=ccd796b1d2d3e16b,Smith & Keller,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
